NE ,BANNER ,95 ,  ,  ,327.15 ,264.76 ,591.91 ,28030 ,,
NE ,BLAINE ,101 ,  ,  ,327.15 ,264.76 ,591.91 ,28040 ,,
NE ,BOONE ,1332 ,12 ,0.90 ,327.15 ,264.76 ,591.91 ,28050 ,,
NE ,BOX BUTTE ,1952 ,  ,  ,327.15 ,264.76 ,591.91 ,28060 ,,
NE ,BOYD ,649 ,  ,  ,327.15 ,264.76 ,591.91 ,28070 ,,
NE ,BROWN ,862 ,  ,  ,327.15 ,264.76 ,591.91 ,28080 ,,
NE ,BUFFALO ,5780 ,73 ,1.26 ,327.15 ,264.76 ,591.91 ,28090 ,,
NE ,BURT ,1788 ,30 ,1.68 ,327.15 ,264.76 ,591.91 ,28100 ,,
NE ,BUTLER ,1688 ,  ,  ,327.15 ,264.76 ,591.91 ,28110 ,,
NE ,CASS ,3536 ,89 ,2.52 ,361.59 ,292.63 ,654.22 ,28120 ,,
NE ,CEDAR ,1839 ,45 ,2.45 ,327.15 ,264.76 ,591.91 ,28130 ,,
NE ,CHASE ,904 ,  ,  ,327.15 ,264.76 ,591.91 ,28140 ,,
NE ,CHERRY ,1278 ,  ,  ,327.15 ,264.76 ,591.91 ,28150 ,,
NE ,CHEYENNE ,1869 ,  ,  ,327.15 ,264.76 ,591.91 ,28160 ,,
NE ,CLAY ,1488 ,  ,  ,327.15 ,264.76 ,591.91 ,28170 ,,
NE ,COLFAX ,3847 ,  ,  ,327.15 ,264.76 ,591.91 ,28180 ,,
NE ,CUMING ,1964 ,14 ,0.71 ,327.15 ,264.76 ,591.91 ,28190 ,,
NE ,CUSTER ,2535 ,17 ,0.67 ,327.15 ,264.76 ,591.91 ,28200 ,,
NE ,DAKOTA ,2570 ,13 ,0.51 ,327.15 ,264.76 ,591.91 ,28210 ,,
NE ,DAWES ,1555 ,  ,  ,327.15 ,264.76 ,591.91 ,28220 ,,
NE ,DAWSON ,3591 ,41 ,1.14 ,327.15 ,264.76 ,591.91 ,28230 ,,
NE ,DEUEL ,527 ,  ,  ,327.15 ,264.76 ,591.91 ,28240 ,,
NE ,DIXON ,1234 ,157 ,12.72 ,327.15 ,264.76 ,591.91 ,28250 ,,
NE ,DODGE ,7052 ,24 ,0.34 ,327.15 ,264.76 ,591.91 ,28260 ,,
NE ,DOUGLAS ,63418 ,8684 ,13.69 ,361.59 ,292.63 ,654.22 ,28270 ,,
NE ,DUNDY ,487 ,  ,  ,327.15 ,264.76 ,591.91 ,28280 ,,
NE ,FILLMORE ,1417 ,  ,  ,327.15 ,264.76 ,591.91 ,28290 ,,
NE ,FRANKLIN ,908 ,  ,  ,327.15 ,264.76 ,591.91 ,28300 ,,
NE ,FRONTIER ,564 ,  ,  ,327.15 ,264.76 ,591.91 ,28310 ,,
NE ,FURNAS ,1426 ,  ,  ,327.15 ,264.76 ,591.91 ,28320 ,,
NE ,GAGE ,5216 ,21 ,0.40 ,327.15 ,264.76 ,591.91 ,28330 ,,
NE ,GARDEN ,649 ,  ,  ,327.15 ,264.76 ,591.91 ,28340 ,,
NE ,GARFIELD ,545 ,  ,  ,327.15 ,264.76 ,591.91 ,28350 ,,
NE ,GOSPER ,513 ,  ,  ,327.15 ,264.76 ,591.91 ,28360 ,,
NE ,GRANT ,167 ,  ,  ,327.15 ,264.76 ,591.91 ,28370 ,,
NE ,GREELEY ,631 ,  ,  ,327.15 ,264.76 ,591.91 ,28380 ,,
NE ,HALL ,8619 ,127 ,1.47 ,327.15 ,264.76 ,591.91 ,28390 ,,
NE ,HAMILTON ,1546 ,  ,  ,327.15 ,264.76 ,591.91 ,28400 ,,
NE ,HARLAN ,821 ,  ,  ,327.15 ,264.76 ,591.91 ,28410 ,,
NE ,HAYES ,124 ,  ,  ,327.15 ,264.76 ,591.91 ,28420 ,,
NE ,HITCHCOCK ,786 ,  ,  ,327.15 ,264.76 ,591.91 ,28430 ,,
NE ,HOLT ,2423 ,  ,  ,327.15 ,264.76 ,591.91 ,28440 ,,
NE ,HOOKER ,214 ,  ,  ,327.15 ,264.76 ,591.91 ,28450 ,,
NE ,HOWARD ,1288 ,  ,  ,327.15 ,264.76 ,591.91 ,28460 ,,
NE ,JEFFERSON ,2025 ,17 ,0.84 ,327.15 ,264.76 ,591.91 ,28470 ,,
NE ,JOHNSON ,1004 ,  ,  ,327.15 ,264.76 ,591.91 ,28480 ,,
NE ,KEARNEY ,1167 ,  ,  ,327.15 ,264.76 ,591.91 ,28490 ,,
NE ,KEITH ,1762 ,17 ,0.96 ,327.15 ,264.76 ,591.91 ,28500 ,,
NE ,KEYA PAHA ,201 ,  ,  ,327.15 ,264.76 ,591.91 ,28510 ,,
NE ,KIMBALL ,923 ,  ,  ,327.15 ,264.76 ,591.91 ,28520 ,,
NE ,KNOX ,2280 ,14 ,0.61 ,327.15 ,264.76 ,591.91 ,28530 ,,
NE ,LANCASTER ,32142 ,71 ,0.22 ,361.59 ,292.63 ,654.22 ,28540 ,,
NE ,LINCOLN ,6201 ,784 ,12.64 ,327.15 ,264.76 ,591.91 ,28550 ,,
NE ,LOGAN ,167 ,  ,  ,327.3 ,264.89 ,592.19 ,28560 ,,
NE ,LOUP ,91 ,  ,  ,327.15 ,264.76 ,591.91 ,28570 ,,
NE ,MCPHERSON ,128 ,  ,  ,327.15 ,264.76 ,591.91 ,28580 ,,
NE ,MADISON ,6222 ,69 ,1.11 ,327.15 ,264.76 ,591.91 ,28590 ,,
NE ,MERRICK ,1576 ,14 ,0.89 ,327.15 ,264.76 ,591.91 ,28600 ,,
NE ,MORRILL ,1051 ,  ,  ,327.15 ,264.76 ,591.91 ,28610 ,,
NE ,NANCE ,832 ,  ,  ,327.15 ,264.76 ,591.91 ,28620 ,,
NE ,NEMAHA ,1418 ,  ,  ,327.15 ,264.76 ,591.91 ,28630 ,,
NE ,NUCKOLLS ,1293 ,  ,  ,327.15 ,264.76 ,591.91 ,28640 ,,
NE ,OTOE ,2959 ,69 ,2.33 ,327.15 ,264.76 ,591.91 ,28650 ,,
NE ,PAWNEE ,796 ,  ,  ,327.15 ,264.76 ,591.91 ,28660 ,,
NE ,PERKINS ,636 ,  ,  ,327.15 ,264.76 ,591.91 ,28670 ,,
NE ,PHELPS ,1883 ,31 ,1.65 ,327.15 ,264.76 ,591.91 ,28680 ,,
NE ,PIERCE ,1260 ,  ,  ,327.15 ,264.76 ,591.91 ,28690 ,,
NE ,PLATTE ,3143 ,28 ,0.89 ,327.15 ,264.76 ,591.91 ,28700 ,,
NE ,POLK ,1090 ,11 ,1.01 ,327.15 ,264.76 ,591.91 ,28710 ,,
NE ,RED WILLOW ,2430 ,  ,  ,327.15 ,264.76 ,591.91 ,28720 ,,
NE ,RICHARDSON ,2217 ,14 ,0.63 ,327.15 ,264.76 ,591.91 ,28730 ,,
NE ,ROCK ,374 ,  ,  ,327.15 ,264.76 ,591.91 ,28740 ,,
NE ,SALINE ,2471 ,12 ,0.49 ,327.15 ,264.76 ,591.91 ,28750 ,,
NE ,SARPY ,9983 ,613 ,6.14 ,361.59 ,292.63 ,654.22 ,28760 ,,
NE ,SAUNDERS ,3309 ,  ,  ,361.59 ,292.63 ,654.22 ,28770 ,,
NE ,SCOTTS BLUFF ,7550 ,31 ,0.41 ,327.15 ,264.76 ,591.91 ,28780 ,,
NE ,SEWARD ,2591 ,  ,  ,361.59 ,292.63 ,654.22 ,28790 ,,
NE ,SHERIDAN ,1338 ,  ,  ,327.15 ,264.76 ,591.91 ,28800 ,,
NE ,SHERMAN ,778 ,  ,  ,327.15 ,264.76 ,591.91 ,28810 ,,
NE ,SIOUX ,140 ,  ,  ,327.15 ,264.76 ,591.91 ,28820 ,,
NE ,STANTON ,604 ,19 ,3.15 ,327.15 ,264.76 ,591.91 ,28830 ,,
NE ,THAYER ,1517 ,  ,  ,327.15 ,264.76 ,591.91 ,28840 ,,
NE ,THOMAS ,113 ,  ,  ,327.15 ,264.76 ,591.91 ,28850 ,,
NE ,THURSTON ,1010 ,  ,  ,327.15 ,264.76 ,591.91 ,28860 ,,
NE ,VALLEY ,1100 ,  ,  ,327.15 ,264.76 ,591.91 ,28870 ,,
NE ,WASHINGTON ,2639 ,86 ,3.26 ,361.59 ,292.63 ,654.22 ,28880 ,,
NE ,WAYNE ,1337 ,37 ,2.77 ,327.15 ,264.76 ,591.91 ,28890 ,,
NE ,WEBSTER ,1073 ,  ,  ,327.15 ,264.76 ,591.91 ,28900 ,,
NE ,WHEELER ,146 ,  ,  ,327.15 ,264.76 ,591.91 ,28910 ,,
NE ,YORK ,2771 ,  ,  ,327.15 ,264.76 ,591.91 ,28920 ,,
NE ,UNDER-11 ,  ,233 ,  ,. ,. ,. ,28xxx ,,
NV ,CHURCHILL ,3745 ,33 ,0.88 ,336.79 ,272.57 ,609.36 ,29000 ,,
NV ,CLARK ,200165 ,70207 ,35.07 ,433.25 ,350.63 ,783.88 ,29010 ,,
NV ,DOUGLAS ,7726 ,177 ,2.29 ,337.19 ,272.88 ,610.07 ,29020 ,,
NV ,ELKO ,3990 ,59 ,1.48 ,327.15 ,264.76 ,591.91 ,29030 ,,
NV ,ESMERALDA ,178 ,37 ,20.79 ,370.83 ,300.12 ,670.95 ,29040 ,,
NV ,EUREKA ,247 ,  ,  ,330.54 ,267.51 ,598.05 ,29050 ,,
NV ,HUMBOLDT ,1847 ,34 ,1.84 ,327.15 ,264.76 ,591.91 ,29060 ,,
NV ,LANDER ,579 ,  ,  ,354.39 ,286.8 ,641.19 ,29070 ,,
NV ,LINCOLN ,1175 ,17 ,1.45 ,354.16 ,286.63 ,640.79 ,29080 ,,
NV ,LYON ,7872 ,913 ,11.60 ,327.15 ,264.76 ,591.91 ,29090 ,,
NV ,MINERAL ,1213 ,82 ,6.76 ,350.37 ,283.56 ,633.93 ,29100 ,,
NV ,NYE ,9606 ,4191 ,43.63 ,388.28 ,314.24 ,702.52 ,29110 ,,
NV ,CARSON CITY ,11213 ,120 ,1.07 ,333.59 ,269.97 ,603.56 ,29120 ,,
NV ,PERSHING ,614 ,  ,  ,327.15 ,264.76 ,591.91 ,29130 ,,
NV ,STOREY ,180 ,56 ,31.11 ,373.34 ,302.14 ,675.48 ,29140 ,,
NV ,WASHOE ,50577 ,9486 ,18.76 ,361.59 ,292.63 ,654.22 ,29150 ,,
NV ,WHITE PINE ,1610 ,16 ,0.99 ,335.52 ,271.54 ,607.06 ,29160 ,,
NV ,UNDER-11 ,  ,8 ,  ,. ,. ,. ,29xxx ,,
NH ,BELKNAP ,12068 ,28 ,0.23 ,327.15 ,264.76 ,591.91 ,30000 ,,
NH ,CARROLL ,9671 ,33 ,0.34 ,327.15 ,264.76 ,591.91 ,30010 ,,
NH ,CHESHIRE ,12526 ,24 ,0.19 ,327.15 ,264.76 ,591.91 ,30020 ,,
NH ,COOS ,7740 ,  ,  ,327.15 ,264.76 ,591.91 ,30030 ,,
NH ,GRAFTON ,14116 ,19 ,0.13 ,327.15 ,264.76 ,591.91 ,30040 ,,
NH ,HILLSBOROUGH ,51425 ,1177 ,2.29 ,361.59 ,292.63 ,654.22 ,30050 ,,
NH ,MERRIMACK ,21061 ,24 ,0.11 ,361.59 ,292.63 ,654.22 ,30060 ,,
NH ,ROCKINGHAM ,37821 ,119 ,0.31 ,361.59 ,292.63 ,654.22 ,30070 ,,
NH ,STRAFFORD ,16262 ,15 ,0.09 ,361.59 ,292.63 ,654.22 ,30080 ,,
NH ,SULLIVAN ,7581 ,  ,  ,327.15 ,264.76 ,591.91 ,30090 ,,
NH ,UNDER-11 ,  ,16 ,  ,. ,. ,. ,30xxx ,,
NJ ,ATLANTIC ,41874 ,2842 ,6.79 ,415.06 ,335.9 ,750.96 ,31000 ,,
NJ ,BERGEN ,141484 ,10194 ,7.21 ,447 ,361.75 ,808.75 ,31100 ,,
NJ ,BURLINGTON ,64313 ,7893 ,12.27 ,398.43 ,322.45 ,720.88 ,31150 ,,
NJ ,CAMDEN ,75493 ,10163 ,13.46 ,447.37 ,362.06 ,809.43 ,31160 ,,
NJ ,CAPE MAY ,22576 ,1895 ,8.39 ,438.37 ,354.77 ,793.14 ,31180 ,,
NJ ,CUMBERLAND ,23734 ,2001 ,8.43 ,399.27 ,323.13 ,722.4 ,31190 ,,
NJ ,ESSEX ,102857 ,6767 ,6.58 ,492.57 ,398.64 ,891.21 ,31200 ,,
NJ ,GLOUCESTER ,35490 ,3778 ,10.65 ,436.12 ,352.95 ,789.07 ,31220 ,,
NJ ,HUDSON ,72071 ,4936 ,6.85 ,470.67 ,380.91 ,851.58 ,31230 ,,
NJ ,HUNTERDON ,16341 ,871 ,5.33 ,388.35 ,314.3 ,702.65 ,31250 ,,
NJ ,MERCER ,53993 ,3558 ,6.59 ,462.62 ,374.39 ,837.01 ,31260 ,,
NJ ,MIDDLESEX ,101196 ,6434 ,6.36 ,461.45 ,373.46 ,834.91 ,31270 ,,
NJ ,MONMOUTH ,92925 ,6522 ,7.02 ,433.11 ,350.52 ,783.63 ,31290 ,,
NJ ,MORRIS ,65498 ,3123 ,4.77 ,395.16 ,319.8 ,714.96 ,31300 ,,
NJ ,OCEAN ,126549 ,12438 ,9.83 ,500.85 ,405.33 ,906.18 ,31310 ,,
NJ ,PASSAIC ,66491 ,4976 ,7.48 ,427.12 ,345.67 ,772.79 ,31320 ,,
NJ ,SALEM ,11127 ,451 ,4.05 ,402.04 ,325.37 ,727.41 ,31340 ,,
NJ ,SOMERSET ,35111 ,1956 ,5.57 ,386.54 ,312.83 ,699.37 ,31350 ,,
NJ ,SUSSEX ,18005 ,1197 ,6.65 ,385.41 ,311.92 ,697.33 ,31360 ,,
NJ ,UNION ,77205 ,5688 ,7.37 ,433.86 ,351.13 ,784.99 ,31370 ,,
NJ ,WARREN ,16847 ,691 ,4.10 ,477.67 ,386.57 ,864.24 ,31390 ,,
NM ,BERNALILLO ,81813 ,29637 ,36.23 ,361.59 ,292.63 ,654.22 ,32000 ,,
NM ,CATRON ,867 ,  ,  ,327.15 ,264.76 ,591.91 ,32010 ,,
NM ,CHAVES ,10593 ,30 ,0.28 ,327.15 ,264.76 ,591.91 ,32020 ,,
NM ,CIBOLA ,3012 ,119 ,3.95 ,361.59 ,292.63 ,654.22 ,32025 ,,
NM ,COLFAX ,2809 ,62 ,2.21 ,327.15 ,264.76 ,591.91 ,32030 ,,
NM ,CURRY ,6410 ,269 ,4.20 ,327.15 ,264.76 ,591.91 ,32040 ,,
NM ,DE BACA ,537 ,13 ,2.42 ,327.15 ,264.76 ,591.91 ,32050 ,,
NM ,DONA ANA ,24256 ,158 ,0.65 ,327.15 ,264.76 ,591.91 ,32060 ,,
NM ,EDDY ,8811 ,41 ,0.47 ,327.15 ,264.76 ,591.91 ,32070 ,,
NM ,GRANT ,6339 ,40 ,0.63 ,327.15 ,264.76 ,591.91 ,32080 ,,
NM ,GUADALUPE ,856 ,  ,  ,327.15 ,264.76 ,591.91 ,32090 ,,
NM ,HARDING ,228 ,  ,  ,327.15 ,264.76 ,591.91 ,32100 ,,
NM ,HIDALGO ,863 ,  ,  ,327.15 ,264.76 ,591.91 ,32110 ,,
NM ,LEA ,8090 ,12 ,0.15 ,349.83 ,283.12 ,632.95 ,32120 ,,
NM ,LINCOLN ,4065 ,25 ,0.62 ,327.15 ,264.76 ,591.91 ,32130 ,,
NM ,LOS ALAMOS ,2361 ,13 ,0.55 ,327.15 ,264.76 ,591.91 ,32131 ,,
NM ,LUNA ,5439 ,30 ,0.55 ,327.15 ,264.76 ,591.91 ,32140 ,,
NM ,MCKINLEY ,6933 ,50 ,0.72 ,327.15 ,264.76 ,591.91 ,32150 ,,
NM ,MORA ,1009 ,  ,  ,327.15 ,264.76 ,591.91 ,32160 ,,
NM ,OTERO ,8753 ,38 ,0.43 ,327.15 ,264.76 ,591.91 ,32170 ,,
NM ,QUAY ,2145 ,  ,  ,327.15 ,264.76 ,591.91 ,32180 ,,
NM ,RIO ARRIBA ,6141 ,105 ,1.71 ,327.15 ,264.76 ,591.91 ,32190 ,,
NM ,ROOSEVELT ,2684 ,12 ,0.45 ,327.15 ,264.76 ,591.91 ,32200 ,,
NM ,SANDOVAL ,13088 ,5023 ,38.38 ,361.59 ,292.63 ,654.22 ,32210 ,,
NM ,SAN JUAN ,14106 ,33 ,0.23 ,327.15 ,264.76 ,591.91 ,32220 ,,
NM ,SAN MIGUEL ,4918 ,32 ,0.65 ,327.15 ,264.76 ,591.91 ,32230 ,,
NM ,SANTA FE ,18932 ,2934 ,15.50 ,327.15 ,264.76 ,591.91 ,32240 ,,
NM ,SIERRA ,3647 ,40 ,1.10 ,327.15 ,264.76 ,591.91 ,32250 ,,
NM ,SOCORRO ,2339 ,54 ,2.31 ,327.15 ,264.76 ,591.91 ,32260 ,,
NM ,TAOS ,5144 ,31 ,0.60 ,327.15 ,264.76 ,591.91 ,32270 ,,
NM ,TORRANCE ,2140 ,603 ,28.18 ,361.59 ,292.63 ,654.22 ,32280 ,,
NM ,UNION ,898 ,  ,  ,327.15 ,264.76 ,591.91 ,32290 ,,
NM ,VALENCIA ,9879 ,3799 ,38.46 ,361.59 ,292.63 ,654.22 ,32300 ,,
NM ,UNDER-11 ,  ,34 ,  ,. ,. ,. ,32xxx ,,
NY ,ALBANY ,46067 ,6747 ,14.65 ,361.59 ,292.63 ,654.22 ,33000 ,,
NY ,ALLEGANY ,8450 ,472 ,5.59 ,327.15 ,264.76 ,591.91 ,33010 ,,
NY ,BRONX ,155541 ,40183 ,25.83 ,518.53 ,419.65 ,938.18 ,33020 ,,
NY ,BROOME ,39633 ,756 ,1.91 ,361.59 ,292.63 ,654.22 ,33030 ,,
NY ,CATTARAUGUS ,15239 ,2095 ,13.75 ,327.15 ,264.76 ,591.91 ,33040 ,,
NY ,CAYUGA ,13438 ,139 ,1.03 ,361.59 ,292.63 ,654.22 ,33050 ,,
NY ,CHAUTAUQUA ,26425 ,5162 ,19.53 ,327.15 ,264.76 ,591.91 ,33060 ,,
NY ,CHEMUNG ,17240 ,191 ,1.11 ,327.15 ,264.76 ,591.91 ,33070 ,,
NY ,CHENANGO ,9635 ,118 ,1.22 ,327.15 ,264.76 ,591.91 ,33080 ,,
NY ,CLINTON ,12633 ,89 ,0.70 ,327.15 ,264.76 ,591.91 ,33090 ,,
NY ,COLUMBIA ,11738 ,867 ,7.39 ,327.15 ,264.76 ,591.91 ,33200 ,,
NY ,CORTLAND ,7498 ,56 ,0.75 ,327.15 ,264.76 ,591.91 ,33210 ,,
NY ,DELAWARE ,9518 ,107 ,1.12 ,327.15 ,264.76 ,591.91 ,33220 ,,
NY ,DUTCHESS ,44375 ,496 ,1.12 ,361.59 ,292.63 ,654.22 ,33230 ,,
NY ,ERIE ,170749 ,58853 ,34.47 ,361.59 ,292.63 ,654.22 ,33240 ,,
NY ,ESSEX ,7875 ,39 ,0.50 ,327.15 ,264.76 ,591.91 ,33260 ,,
NY ,FRANKLIN ,8293 ,28 ,0.34 ,327.15 ,264.76 ,591.91 ,33270 ,,
NY ,FULTON ,9581 ,1423 ,14.85 ,327.15 ,264.76 ,591.91 ,33280 ,,
NY ,GENESEE ,10655 ,3214 ,30.16 ,361.59 ,292.63 ,654.22 ,33290 ,,
NY ,GREENE ,9099 ,934 ,10.26 ,327.15 ,264.76 ,591.91 ,33300 ,,
NY ,HAMILTON ,1302 ,  ,  ,327.15 ,264.76 ,591.91 ,33310 ,,
NY ,HERKIMER ,11929 ,286 ,2.40 ,361.59 ,292.63 ,654.22 ,33320 ,,
NY ,JEFFERSON ,16302 ,91 ,0.56 ,327.15 ,264.76 ,591.91 ,33330 ,,
NY ,KINGS ,306437 ,71854 ,23.45 ,503.74 ,407.67 ,911.41 ,33331 ,,
NY ,LEWIS ,4427 ,28 ,0.63 ,327.15 ,264.76 ,591.91 ,33340 ,,
NY ,LIVINGSTON ,9872 ,3344 ,33.87 ,361.59 ,292.63 ,654.22 ,33350 ,,
NY ,MADISON ,11085 ,209 ,1.89 ,361.59 ,292.63 ,654.22 ,33360 ,,
NY ,MONROE ,115939 ,56233 ,48.50 ,399.36 ,323.21 ,722.57 ,33370 ,,
NY ,MONTGOMERY ,11055 ,557 ,5.04 ,361.59 ,292.63 ,654.22 ,33380 ,,
NY ,NASSAU ,223235 ,29917 ,13.40 ,494.93 ,400.54 ,895.47 ,33400 ,,
NY ,NEW YORK ,228851 ,37978 ,16.60 ,507.77 ,410.94 ,918.71 ,33420 ,,
NY ,NIAGARA ,41063 ,12141 ,29.57 ,361.59 ,292.63 ,654.22 ,33500 ,,
NY ,ONEIDA ,45896 ,1234 ,2.69 ,361.59 ,292.63 ,654.22 ,33510 ,,
NY ,ONONDAGA ,75436 ,1661 ,2.20 ,361.59 ,292.63 ,654.22 ,33520 ,,
NY ,ONTARIO ,17251 ,6192 ,35.89 ,361.59 ,292.63 ,654.22 ,33530 ,,
NY ,ORANGE ,45814 ,520 ,1.14 ,437.92 ,354.41 ,792.33 ,33540 ,,
NY ,ORLEANS ,6779 ,2226 ,32.84 ,361.59 ,292.63 ,654.22 ,33550 ,,
NY ,OSWEGO ,19286 ,214 ,1.11 ,361.59 ,292.63 ,654.22 ,33560 ,,
NY ,OTSEGO ,11303 ,117 ,1.04 ,327.15 ,264.76 ,591.91 ,33570 ,,
NY ,PUTNAM ,11968 ,99 ,0.83 ,467.26 ,378.15 ,845.41 ,33580 ,,
NY ,QUEENS ,290504 ,79989 ,27.53 ,481.09 ,389.35 ,870.44 ,33590 ,,
NY ,RENSSELAER ,24744 ,4065 ,16.43 ,361.59 ,292.63 ,654.22 ,33600 ,,
NY ,RICHMOND ,63784 ,22435 ,35.17 ,546.39 ,442.19 ,988.58 ,33610 ,,
NY ,ROCKLAND ,43461 ,4961 ,11.41 ,463.1 ,374.78 ,837.88 ,33620 ,,
NY ,SAINT LAWRENCE ,19735 ,66 ,0.33 ,327.15 ,264.76 ,591.91 ,33630 ,,
NY ,SARATOGA ,30243 ,5662 ,18.72 ,361.59 ,292.63 ,654.22 ,33640 ,,
NY ,SCHENECTADY ,30008 ,4187 ,13.95 ,361.59 ,292.63 ,654.22 ,33650 ,,
NY ,SCHOHARIE ,5628 ,23 ,0.41 ,361.59 ,292.63 ,654.22 ,33660 ,,
NY ,SCHUYLER ,3289 ,26 ,0.79 ,327.15 ,264.76 ,591.91 ,33670 ,,
NY ,SENECA ,5807 ,1271 ,21.89 ,327.15 ,264.76 ,591.91 ,33680 ,,
NY ,STEUBEN ,18236 ,264 ,1.45 ,327.15 ,264.76 ,591.91 ,33690 ,,
NY ,SUFFOLK ,217090 ,26628 ,12.27 ,449.29 ,363.61 ,812.9 ,33700 ,,
NY ,SULLIVAN ,13656 ,124 ,0.91 ,384.1 ,310.86 ,694.96 ,33710 ,,
NY ,TIOGA ,8309 ,86 ,1.04 ,361.59 ,292.63 ,654.22 ,33720 ,,
NY ,TOMPKINS ,11537 ,62 ,0.54 ,327.15 ,264.76 ,591.91 ,33730 ,,
NY ,ULSTER ,29263 ,349 ,1.19 ,355.05 ,287.35 ,642.4 ,33740 ,,
NY ,WARREN ,12627 ,2003 ,15.86 ,327.15 ,264.76 ,591.91 ,33750 ,,
NY ,WASHINGTON ,10695 ,1231 ,11.51 ,327.15 ,264.76 ,591.91 ,33760 ,,
NY ,WAYNE ,16273 ,5351 ,32.88 ,361.59 ,292.63 ,654.22 ,33770 ,,
NY ,WESTCHESTER ,143561 ,19078 ,13.29 ,456.73 ,369.64 ,826.37 ,33800 ,,
NY ,WYOMING ,6571 ,1894 ,28.82 ,327.15 ,264.76 ,591.91 ,33900 ,,
NY ,YATES ,4814 ,1233 ,25.61 ,327.15 ,264.76 ,591.91 ,33910 ,,
NY ,UNDER-11 ,  ,10 ,  ,. ,. ,. ,33xxx ,,
NC ,ALAMANCE ,23801 ,3359 ,14.11 ,361.59 ,292.63 ,654.22 ,34000 ,,
NC ,ALEXANDER ,5351 ,110 ,2.06 ,361.59 ,292.63 ,654.22 ,34010 ,,
NC ,ALLEGHANY ,2651 ,183 ,6.90 ,327.15 ,264.76 ,591.91 ,34020 ,,
NC ,ANSON ,4512 ,  ,  ,361.59 ,292.63 ,654.22 ,34030 ,,
NC ,ASHE ,5557 ,138 ,2.48 ,327.15 ,264.76 ,591.91 ,34040 ,,
NC ,AVERY ,3752 ,35 ,0.93 ,327.15 ,264.76 ,591.91 ,34050 ,,
NC ,BEAUFORT ,9716 ,40 ,0.41 ,327.15 ,264.76 ,591.91 ,34060 ,,
NC ,BERTIE ,4603 ,23 ,0.50 ,327.15 ,264.76 ,591.91 ,34070 ,,
NC ,BLADEN ,5768 ,  ,  ,327.15 ,264.76 ,591.91 ,34080 ,,
NC ,BRUNSWICK ,18395 ,62 ,0.34 ,361.59 ,292.63 ,654.22 ,34090 ,,
NC ,BUNCOMBE ,40232 ,250 ,0.62 ,361.59 ,292.63 ,654.22 ,34100 ,,
NC ,BURKE ,15007 ,140 ,0.93 ,361.59 ,292.63 ,654.22 ,34110 ,,
NC ,CABARRUS ,21904 ,428 ,1.95 ,361.59 ,292.63 ,654.22 ,34120 ,,
NC ,CALDWELL ,13597 ,195 ,1.43 ,361.59 ,292.63 ,654.22 ,34130 ,,
NC ,CAMDEN ,1243 ,  ,  ,327.15 ,264.76 ,591.91 ,34140 ,,
NC ,CARTERET ,11463 ,18 ,0.16 ,327.15 ,264.76 ,591.91 ,34150 ,,
NC ,CASWELL ,3785 ,151 ,3.99 ,327.15 ,264.76 ,591.91 ,34160 ,,
NC ,CATAWBA ,23636 ,251 ,1.06 ,361.59 ,292.63 ,654.22 ,34170 ,,
NC ,CHATHAM ,7530 ,481 ,6.39 ,361.59 ,292.63 ,654.22 ,34180 ,,
NC ,CHEROKEE ,6349 ,72 ,1.13 ,327.15 ,264.76 ,591.91 ,34190 ,,
NC ,CHOWAN ,3098 ,12 ,0.39 ,327.15 ,264.76 ,591.91 ,34200 ,,
NC ,CLAY ,2458 ,19 ,0.77 ,327.15 ,264.76 ,591.91 ,34210 ,,
NC ,CLEVELAND ,18392 ,37 ,0.20 ,327.15 ,264.76 ,591.91 ,34220 ,,
NC ,COLUMBUS ,11212 ,  ,  ,374.42 ,303.02 ,677.44 ,34230 ,,
NC ,CRAVEN ,17037 ,32 ,0.19 ,327.15 ,264.76 ,591.91 ,34240 ,,
NC ,CUMBERLAND ,35032 ,121 ,0.35 ,361.59 ,292.63 ,654.22 ,34250 ,,
NC ,CURRITUCK ,3027 ,  ,  ,361.59 ,292.63 ,654.22 ,34251 ,,
NC ,DARE ,4972 ,  ,  ,327.15 ,264.76 ,591.91 ,34270 ,,
NC ,DAVIDSON ,21942 ,4485 ,20.44 ,361.59 ,292.63 ,654.22 ,34280 ,,
NC ,DAVIE ,6358 ,1492 ,23.47 ,361.59 ,292.63 ,654.22 ,34290 ,,
NC ,DUPLIN ,8037 ,  ,  ,327.15 ,264.76 ,591.91 ,34300 ,,
NC ,DURHAM ,27987 ,588 ,2.10 ,361.59 ,292.63 ,654.22 ,34310 ,,
NC ,EDGECOMBE ,9536 ,  ,  ,327.15 ,264.76 ,591.91 ,34320 ,,
NC ,FORSYTH ,50758 ,14640 ,28.84 ,361.59 ,292.63 ,654.22 ,34330 ,,
NC ,FRANKLIN ,6730 ,102 ,1.52 ,361.59 ,292.63 ,654.22 ,34340 ,,
NC ,GASTON ,31764 ,1447 ,4.56 ,361.59 ,292.63 ,654.22 ,34350 ,,
NC ,GATES ,1896 ,  ,  ,327.15 ,264.76 ,591.91 ,34360 ,,
NC ,GRAHAM ,1783 ,34 ,1.91 ,327.15 ,264.76 ,591.91 ,34370 ,,
NC ,GRANVILLE ,7374 ,70 ,0.95 ,327.15 ,264.76 ,591.91 ,34380 ,,
